Unnamed: 0,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
10,Trafico ZMG,08/12/2023,Se iguala cifra de 2022 de ciclistas fallecidos ,trafilatura,trafilatura,1533,0.97,https://traficozmg.com/2023/12/se-iguala-cifra-de-2022-de-ciclistas-fallecidos-en-la-zmg/,,"Se Iguala cifra de 2022 de ciclistas fallecidos en la ZMG
En lo que va de este 2023, en la Zona Metropolitana de Guadalajara (ZMG) ya suman 16 los ciclistas que han muerto atropellados en diferentes puntos de la metrópoli. La cifra podría superar al año anterior, toda vez que a poco menos de un mes de que concluya el año, el número total ya igualó al registrado el año anterior.
De acuerdo con datos y estadísticas publicadas por el colectivo Bicicleta Blanca, Zapopan y Guadalajara son los dos municipios con mayor número de ciclistas muertos a causa de atropellamiento, con un total de cinco muertes cada uno. En el segundo puesto se ubica Tlaquepaque con cuatro decesos.
En 2022 la cifra de personas ciclistas que murieron por esta causa llegó a 16. En este año el caso más reciente ocurrió apenas ayer sobre la avenida Juan Gil Preciado al cruce con la calle El Tigre, donde un hombre de 40 años que viajaba a bordo de su bici fue arrollado por las llantas de un vehículo de carga pesada.
Te puede interesar: Cacharon a servidor público tapatío pidiendo ""mordida""
Los casos de ciclistas muertos en la metrópoli no solo se mantienen, sino que han mostrado una tendencia al alza. Según las estadísticas del colectivo, 2020 cerró con 13 muertes, 2021 con 15, y 2022 con 16.
Desde diciembre de 2018 hasta lo que va de este año, en la ZMG han muerto atropellados un total de 80 ciclistas, mientras que de 2009 a la fecha, ya son 314 deceso de esta índole.
Abraham Maciel
Nota Relacionada: Busca la justicia a ex presidente del Atlas"
11,Mural,05/12/2023,Presumen expansión de MiBici,trafilatura,trafilatura,420,0.9,https://www.mural.com.mx/presumen-expansion-de-mibici/ar2721632,,"COMUNIDAD
01 MIN 00 SEG
Martín Aquino
Guadalajara, México (05 diciembre 2023) .-05:00 hrs
La Agencia de Infraestructura para la Movilidad reportó ante el Congreso que MiBici se encuentra en expansión. Crédito: Archivo
La Agencia de Infraestructura para la Movilidad del Área Metropolitana de Guadalajara (AMIM), reportó ante el Congreso de Jalisco que el proyecto de bicicletas públicas MiBici se encuentra en expansión."
12,NTR Guadalajara,04/12/2023,Van 15 ciclistas muertos en 2023,trafilatura,trafilatura,2067,0.23,https://www.ntrguadalajara.com/post.php?id_nota=206792,,"La organización Bici Blanca documentó que en este año han muerto 15 ciclistas durante siniestros viales en el Área Metropolitana de Guadalajara (AMG). En el sexenio del gobernador Enrique Alfaro Ramírez suman 79.
A través de la plataforma bicicletablanca.org, la agrupación documenta cada uno de los siniestros que derivan en víctimas mortales de ciclistas. El último ocurrió el 22 de noviembre en el cruce entre la calzada González Gallo y Río San Juan de Dios, en Guadalajara. La víctima fue un varón.
En cuanto a la primera muerte de este año, ocurrió el 19 de enero, cuando un hombre falleció en el cruce entre De las Rosas y Juan de la Barrera, en la colonia El Vergel, en Tlaquepaque.
De las 15 víctimas de 2023, 14 eran del sexo masculino y la restante, femenino; la mayoría era mayor de 40 años de edad. Además, sólo una fue identificada por la organización.
Además de la colonia El Vergel, también hubo siniestros con decesos en la Buenos Aires, Ciudad Universitaria, Colli Urbano, Bosques del Centinela, Oblatos, Jalisco, Villa de los Belenes, La Duraznera, Americana, San Juan de Ocotán y Paseos del Sol.
Los datos de la organización muestran que 14 de las personas fallecidas murieron atropelladas y una más, por caída provocada. En cinco de los casos estuvo involucrado un auto particular; en tres, el transporte público; en dos, un camión de carga; en uno, una motocicleta y una camioneta particular; mientras que en otro no se pudo identificar y en tres más, otro tipo de vehículo.
Quienes forman parte de la organización emprendieron la acción de colocar bicicletas blancas en la mayoría de los sitios de siniestros viales con víctimas fatales como una acción de protesta ante las muertes de ciclistas.
""Una bicicleta blanca marca el punto donde un ciclista murió atropellado por un vehículo motorizado. Las colgamos para visiblizar la alarmante frecuencia con la que a los ciclistas, peatones y otros usuarios vulnerables nos arrebata la vida la irresponsabilidad de automovilistas, dueños de camiones y gobiernos omisos"", describe en su portal.
jl/I"
13,El Occidental,04/12/2023,Se espera un mejoramiento del programa 'MiBici',trafilatura,trafilatura,1270,0.41,https://oem.com.mx/eloccidental/local/se-espera-un-mejoramiento-del-programa-mibici-13160644,,"Localdomingo, 3 de diciembre de 2023
La bicicleta es un modelo de transporte eficiente y sustentable
LOCAL
Las tormentas se desarrollarían en los alrededores del Área Metropolitana de Guadalajara, principalmente hacia el sur y el este.
El legislador morenista detalló que los recursos están destinados además a carreteras, mantenimiento, infraestructura y dar certeza jurídica a inversionistas
Con esta acción que realizaron decenas de familias de empresas tequileras y personal del Gobierno del Estado se plantaron 400 pinos
Mirza Flores acusa a Morena de ""grillar"" y lucrar políticamente con el tema del agua
Destacó que en ese municipio su administración invirtió más de 150 millones de pesos en el periodo 2025-2026 en obras de alto impacto para sus habitantes
El delito por el que fue denunciado Eduardo N, es por acoso sexual
El señalado es también líder del Sindicato de Trabajadores al Servicio del Estado y sus Municipios en el Sistema DIF Jalisco y Sistemas DIF Municipales
El nivel de preparatoria es en donde se focaliza el mayor número de casos, el segundo lugar es el de nivel secundaria
La víctima está protegida y hasta el momento se desconoce su identidad
Inició operaciones el 12 de septiembre de 2020 y actualmente lo utilizan 183 mil pasajeros al día"
14,Canal 44,04/12/2023,La avenida Copérnico será beneficiada por una ciclovía | Imagen GDL con Fabiola Anaya,trafilatura,trafilatura,221,0.94,https://www.youtube.com/watch?v=inupHxlgeYU,,"Acerca de
Prensa
Derechos de autor
Comunicarte con nosotros
Creadores
Anunciar
Desarrolladores
Condiciones
Privacidad
Políticas y seguridad
Cómo funciona YouTube
Prueba funciones nuevas
NFL Sunday Ticket
© 2026 Google LLC"
15,Milenio,03/12/2023,Vía Recreactiva cumple 19 años y le entregan distintivo de oro en Guadalajara,trafilatura,trafilatura,2159,0.32,https://www.milenio.com/politica/comunidad/guadalajara-via-recreactiva-cumple-19-anos,,"La vía RecreActiva celebró 19 años en el Área Metropolitana de Guadalajara y mil jornadas.
""Es muy significativo saber que en Guadalajara estamos siendo el ejemplo para todo el país y por supuesto más allá de nuestras fronteras de lo que es un proyecto exitoso, mil jornadas se dicen fácil, pero atrás de esto hay millones de personas que han disfrutado este proyecto y que también tenemos lo más poderoso un mensaje a todas las ciudades y a todo el mundo que siempre por encima de todo debemos tener y dar el privilegio a las y los ciudadanos"", dijo Francisco Ramírez Salcido, presidente municipal interino de Guadalajara.
¿Cuántos kilómetros mide la Vía Recreactiva en Guadalajara?
Ramírez Salcido destacó que la vía RecreActiva cuenta con 31 kilómetros de distancia, se implementa con la labor de 110 elementos operativos y 700 prestadores de servicio social.
""Aquí en Guadalajara es lo que demostramos qué debemos de dejar a los coches, a los automóviles a un lado, igualmente son nuestras herramientas, pero lo más importante es su gente"", comentó.
????Celebramos mil jornadas de nuestra querida Vía RecreActiva. Este domingo 3 de diciembre la Vía RecreActiva Gdl????
????Felicitaciones a nuestra querida Vía RecreActiva en sus 1000 jornadas ????#CampeonesPorTradicion#SoyComudeGdl
Para más información ➡️ https://t.co/DxLlanFMcK pic.twitter.com/NttewAqVi3
Entregan distintivo de etiqueta de oro a la Vía Recreactiva
Cabe señalar que fue entregado el distintivo etiqueta de oro por parte de Gabriel Michael Estrada, quien es secretario de la red de ciclovías de las Américas.
Tras la entrega del reconocimiento en el evento Earth Army se llevó a cabo un concierto gratuito en la glorieta de la Minerva, donde se congregaron cientos de personas asistentes a la vía RecreActiva.
¿Cuándo fue la primera vez que se abrió la Vía Recreactiva en Guadalajara?
Fue el 12 de septiembre de 2004 cuando los tapatíos pudieron ser partícipes por primera vez de la Vía Recreactiva en Guadalajara, aquella ocasión se dieron cita más de 30 mil personas. Actualmente se reciben cuatro veces más la cantidad de gente que acude a la Vía Recreactiva durante los domingos.
JMH"
16,Meganoticias,02/12/2023,El sistema de transporte MiBici cumple 9 años,trafilatura,trafilatura,1225,0.19,https://www.meganoticias.mx/guadalajara/noticia/el-sistema-de-transporte-mibici-cumple-9-anos/480902,,"Movilidad
                                                                    
                                                Por:
                                                                    								Israel Rangel
                    							 
                    							
Guadalajara
Fecha: 02-12-2023
                                        Guadalajara
Fecha: 02-12-2023
El programa Mi Bici cumple su noveno aniversario, por ello el gobernador de Jalisco, Enrique Alfaro, destacó el crecimiento de esta obra de movilidad en el Estado.
""Mi Bici cumple 9 años y nos llena de orgullo poder decir que, a esta apuesta de movilidad y resiliencia, le hemos entrado como pocos. Para darte una idea: pasamos de tener 116 estaciones y 1,276 bicis en 2014 a 360 estaciones y casi 4 mil bicis en este 2023"".
""Imagínate, ya van más de 26 millones de viajes hechos por más de 150 mil usuarios y no es casualidad. Tan solo este año le entramos con más de 197.6 mdp para su ampliación y mantenimiento para garantizar que Mi Bici se quede por muchos años más"", detalló el mandatario estatal a través de sus redes sociales.
Felicito a la Agencia Metropolitana de Infraestructura para la Movilidad del AMG y al Imeplanpor su compromiso."
17,Notisistema,30/11/2023,Confirman que avenida Copérnico tendrá ciclovía,trafilatura,trafilatura,938,0.29,https://www.notisistema.com/noticias/confirman-que-avenida-copernico-tendra-ciclovia/,,"El Ayuntamiento de Zapopan instalará una ciclovía en la avenida Copérnico aprovechando que inició la remodelación de dicha vía, desde la avenida Felipe Ruvalcaba hasta la calle Óscar Quintero, señala el director de Obras Públicas, Ismael Jáuregui.
Asegura que no se eliminará un carril, como piensan algunos vecinos molestos con la obra.
""La ciclovía es un complemento, pero no es que vaya a cambiar la configuración de la avenida Copérnico, sencillamente lo que estamos buscando es eficientar la geometría,  garantizar la conectividad total por banquetas priorizando al peatón, conectar una ciclovía que nos conecte a un proyecto total desde Mariano Otero hasta la avenida Guadalupe"".
Indica que esta ocasión se intervendrán 700 metros lineales, pero la avenida Copérnico es muy larga y existe un proyecto a ejecutarse en varios años.
Esta obra concluye en febrero próximo y se invierten 23 millones de pesos. (Por Claudia Manuela Pérez)"
18,El Informador,29/11/2023,Mejorar la movilidad y hacer ciudades máshumanas: Objetivos de Jalisco en dos ruedas,trafilatura,trafilatura,2239,0.69,https://www.informador.mx/jalisco/Mejorar-la-movilidad-y-hacer-ciudades-mashumanas-Objetivos-de-Jalisco-en-dos-ruedas-20231128-0119.html,,"Mejorar la movilidad y hacer ciudades máshumanas: Objetivos de Jalisco en dos ruedas
Jalisco En Dos Ruedas inaugura su nueva sede
Jesús Casillas destacó que su partido es ""la movilidad urbana sustentable"". FACEBOOK/Jalisco en Dos Ruedas
Con la asistencia de activistas, académicos, legisladores y afiliados, se inauguraron las instalaciones de la asociación Jalisco en dos ruedas, presidida por el ex senador Jesús Casillas, quien destacó los avances que en materia de movilidad se han generando en el país, en especial con las reformas constitucionales que establecen que la movilidad urbana son un derecho humano.
Para hacer efectivo ese derecho, los integrantes de la asociación han establecido las prioridades del organismo, entre las que destacan, incidir en la toma de decisiones en materia de movilidad con opiniones fundadas en elementos de valor y rigor técnico, difundir la cultura vial responsable, y la promoción del uso de la bicicleta como medio transporte inclusivo, sustentable, que genera beneficios a la salud.
Apuntó que el tema de la movilidad es tan sensible que se debe atender con seriedad, alejado de ocurrencias y sesgo político. Por esa razón, y aunque ya no ratificó su afiliación al partido político en el que militaba, dejó en claro que ha decidido renunciar a cualquier forma de activismo político partidista, para trabajar al cien por ciento por una movilidad sustentable.
-  TE PUEDE INTERESAR: Promete Samuel García defender la Denominación de Origen Tequila
Aunque la asociación no tiene afinidad con partido político alguno, afirmó que habría de hacer sinergia y colaborar con actores que establezcan a la movilidad dentro de sus prioridades, sin importar la filiación política de que se trate, pues ""nuestro partido es la movilidad urbana sustentable"".
Entre las labores que realiza figuran la produccion del programa de televisión ""En Dos Ruedas"", que se transmite cada semana en plataformas digitales, con temas relacionados a la movilidad, rodadas ciclistas con causa, cursos y conferencias, entre otras actividades.
YC
Lee También
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
20,NTR Guadalajara,28/11/2023,"Expansión de MiBici, sólo en 29 colonias",trafilatura,trafilatura,1553,0.37,https://www.ntrguadalajara.com/post.php?id_nota=206510,,"Este año la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM) lleva a cabo la quinta expansión del sistema de MiBici en el Área Metropolitana de Guadalajara (AMG). El proyecto contempla la instalación de 60 estaciones con 772 nuevas unidades, pero sólo en 29 colonias, varias de ellas céntricas.
Algunas de las colonias donde se instalan las nuevas estaciones son Alcalde Barranquitas, Analco, Santuario, Mezquitán, Revolución, Niños Héroes, Jardines Guadalupe, Patria y Tlaquepaque Centro.
Desde el primer semestre de este año se lanzó la licitación internacional para el proyecto y el 22 de mayo se dio el fallo.
Sólo participó una empresa: la canadiense PBSC Urban Solutions INC, misma que desde el inicio del programa ha sido la proveedora.
Las bicicletas más las estaciones y su instalación tuvieron un costo de 3.59 millones de dólares, según el acta de fallo publicada por la AMIM.
Vía transparencia, la agencia informó a NTR que la expansión responde a un incremento de la demanda del servicio. Con 14 mil viajes semanales al cierre de 2022, el sistema tuvo un aumento de 37 por ciento con relación a 2021.
Según la justificación del proyecto, la elección de las 29 colonias se basó en las zonas donde más incremento de demanda se tuvo y en un aumento hacia la zona oriente, lo que incluye la confluencia de calles como Gigantes y Javier Mina.
La ganadora
La empresa canadiense PBSC Urban Solutions INC fue la ganadora de la licitación para la ampliación. Es la misma compañía que se ha elegido desde el inicio del programa.
jl/I"
21,NTR Guadalajara,15/11/2023,Impulsa Biciescuela la Dirección de Movilidad,trafilatura,trafilatura,1062,0.2,https://www.ntrguadalajara.com/post.php?id_nota=205979,,"La Dirección de Movilidad y Transporte de Guadalajara llevó ayer a cabo en la Glorieta La Normal una edición más del proyecto Biciescuela, cuyo fin es que personas mayores de 16 años aprendan a andar en bici.
La coordinadora de Comunicación, Educación y Cultura Vial de la dirección, Mónica Livier, destacó que el proyecto se ha modificado para que más personas sepan usar la bicicleta: ""La primera vez que se implementó comenzó con infancias, pero se ha ido diversificando con las necesidades que detectamos"".
La Biciescuela inició en 2021. En personas adultas comenzó con mujeres y en esta edición por primera vez reunió a hombres y ellas.
""En nuestra primera Biciescuela tuvimos 29 asistentes, en el segundo tuvimos 20 y en este tuvimos 18 personas asistentes y el nivel de las y los que aprenden a andar en bicicleta es de un aproximado del 50 por ciento"", detalló.
El curso incluyó una introducción a buenas prácticas de movilidad y educación vial, así como otra sobre partes de la bici. También consideró una práctica asistida con personal instructor.
jl/I"
22,Mural,15/11/2023,Harán ciclovía en Avenida Copérnico,trafilatura,trafilatura,418,0.87,https://www.mural.com.mx/haran-ciclovia-en-avenida-copernico/ar2711645,,"COMUNIDAD
01 MIN 30 SEG
Maggie Urzúa
Guadalajara, México (16 noviembre 2023) .-05:00 hrs
Una ciclovía se construirá en la Avenida Copérnico-Enrique Ladrón de Guevara, en Paseos del Sol; irá de Mariano Otero a Guadalupe. Crédito: Renee Pérez
Una ciclovía se construirá en la Avenida Copérnico-Enrique Ladrón de Guevara, en la Colonia Paseos del Sol, de Zapopan, y los vecinos piden que sea ágil la ejecución de la obra."
23,Milenio,14/11/2023,Mi Bici Pública crece en cobertura y llegará a 29 colonias,trafilatura,trafilatura,2652,0.3,https://www.milenio.com/politica/comunidad/mi-bici-publica-nuevas-estaciones-y-colonias-que-se-amplia,,"Mi Bici Pública llega a su quinta etapa de ampliación del sistema con obras en avance del 70 por ciento; los trabajos consisten en la construcción de 60 nuevas estaciones, de las cuales ya se tienen 40 y la adquisición de 772 bicicletas con una inversión de 74.2 millones de pesos.
""Es una apuesta de largo plazo que incluye también más de 100 mdp para la operación del sistema, 23 mdp para poder reparar las bicicletas que ya estaban dañadas de las otras etapas y sobre todo la posibilidad de manera eficiente toda la gran apuesta de intermodalidad para que esta estación esté por ejemplo aquí, conectada con la Línea 3 del tren eléctrico, una visión integral de cómo Guadalajara se debe crecer"", indicó el gobernador Enrique Alfaro Ramírez.
Se prevé que con estás acciones MiBici aumentará su cobertura a 29 colonias de la ciudad, un incremento del 20 por ciento de la red en el Área Metropolitana de Guadalajara, focalizado en el crecimiento de la zona oriente.
Se verán beneficiadas colonias como Alcalde Barranquitas, Analco, Jardines Alcalde, Colinas de la Normal, El Real, El Retiro, El Santuario; entre otras.
La renovación del sistema de Mi Bici incluye también más de 100 mdp para la operación y 23 mdp para poder reparar las bicicletas que ya estaban dañadas. Se calcula que este proyecto beneficiará a más de 98 mil personas.
Diariamente se realizan 14 mil viajes con Mi Bici, el 70 por ciento de los usuarios utilizan la bicicleta para moverse al trabajo.
¿Cómo hacer el trámite de suscripción de Mi Bici Pública?
Para la suscripción anual, es necesario contar con tarjeta bancaria de débito o crédito (excepto saldazo y American Express) , una identificación oficial, y llenar el formato de inscripción, todo esto en el Centro de Atención ubicado en avenida Federalismo Sur #403, entre avenida La Paz y Libertad en Guadalajara. Puedes acudir de lunes a viernes en horario de 9:00 a 20:00 horas, sábado de 9:00 a 15:00 horas.
#MiBiciCrece llevamos el 70% de las estaciones instaladas en el AMG.
Esta #5EtapaMiBici se ha enfocado en fortalecer la zona oriente de Guadalajara, generando que más personas puedan realizar viajes intermodales en sus trayectos diarios. pic.twitter.com/XNdcbcdd0f
El costo de la suscripción anual es de $457. Además los menores de 16 y 17 años pueden adquirir una suscripción a su nombre acompañados por padre o tutor.
Ya con tu tarjeta Mi Movilidad dada de alta puede realizar tus viajes de hasta 30 minutos sin costo, sin embargo si te pasas de este límite se cobran tarifas extras como de 30:01 a 60 minutos se cobran 27 pesos a tu tarjeta, luego de 60:01 en adelante son $27 por cada media hora adicional
SRN"
